com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
1.235195202343883238e+02,4.859714120508920843e+01,1.396000000000009038e+02,5.000000000000000000e+01,8.399999999999999689e-01,2.126867977710395508e+02,4.006258775509078873e+02,1.215583014720207355e-01
1.247828730870904508e+02,4.866790182569339152e+01,1.404000000000009152e+02,5.000000000000000000e+01,8.399999999999999689e-01,2.148979690724482907e+02,3.664899686920281852e+02,1.166809313385193947e-01
1.260413651154828898e+02,4.862174906487199166e+01,1.408000000000009209e+02,5.000000000000000000e+01,8.399999999999999689e-01,2.184921006466484528e+02,3.670612391270784656e+02,1.181235701806719884e-01
1.271611197791978327e+02,4.861738531844275713e+01,1.408000000000009209e+02,5.000000000000000000e+01,8.000000000000000444e-01,2.204209678459609449e+02,3.435518967484823065e+02,1.174084921871669795e-01
1.282353848413001742e+02,4.865904318171585885e+01,1.412000000000009265e+02,5.000000000000000000e+01,8.000000000000000444e-01,2.237934190527181499e+02,3.522382186776842445e+02,1.209677602411721870e-01
1.290357592597518988e+02,4.866010019915757567e+01,1.416000000000009322e+02,5.000000000000000000e+01,8.399999999999999689e-01,2.264848774285354693e+02,3.512947332946841357e+02,1.222433260212884981e-01
1.298350229385176817e+02,4.871662649188451155e+01,1.420000000000009379e+02,5.000000000000000000e+01,8.599999999999999867e-01,2.277360066376281793e+02,3.332056885294558697e+02,1.202601965887575286e-01
1.309994926421501305e+02,4.869436513161173252e+01,1.424000000000009436e+02,5.000000000000000000e+01,8.599999999999999867e-01,2.304362747298733325e+02,3.499543835379620305e+02,1.215422795129469380e-01
1.318862530149968961e+02,4.874770102120523063e+01,1.432000000000009550e+02,5.000000000000000000e+01,8.599999999999999867e-01,2.324168739302633355e+02,3.397986807771417261e+02,1.214347868338873093e-01
1.328828712801064569e+02,4.880642694417112892e+01,1.448000000000009777e+02,5.000000000000000000e+01,8.800000000000000044e-01,2.345320886519173769e+02,3.433381098585478526e+02,1.200178992998871819e-01
1.339217467430931663e+02,4.878777439046693587e+01,1.452000000000009834e+02,5.000000000000000000e+01,8.800000000000000044e-01,2.381475468830261093e+02,3.723029273359305193e+02,1.182169272218642070e-01
1.346069776231795743e+02,4.879896498179523689e+01,1.460000000000009948e+02,5.000000000000000000e+01,8.800000000000000044e-01,2.401623455463232801e+02,3.848769381042261557e+02,1.160290516892286683e-01
1.353317095024320906e+02,4.879768182753521444e+01,1.468000000000010061e+02,5.000000000000000000e+01,8.800000000000000044e-01,2.413629170355191036e+02,4.261567352337908687e+02,1.171735806515020600e-01
1.360741564705435849e+02,4.880554521006671820e+01,1.468000000000010061e+02,5.000000000000000000e+01,8.399999999999999689e-01,2.441618151984596921e+02,3.895306135987643188e+02,1.182560823967643976e-01
1.367929140123882803e+02,4.883091996501507026e+01,1.472000000000010118e+02,5.000000000000000000e+01,8.399999999999999689e-01,2.461403280946416317e+02,4.234698212825283576e+02,1.163525308980439127e-01
1.378064323902177080e+02,4.880578526063025180e+01,1.480000000000010232e+02,5.000000000000000000e+01,8.399999999999999689e-01,2.490739941236673474e+02,4.313167263796063366e+02,1.174455780791077153e-01
1.386495866413528688e+02,4.883310969792672296e+01,1.480000000000010232e+02,5.000000000000000000e+01,8.399999999999999689e-01,2.504691105220394718e+02,4.704753198891521038e+02,1.175724292863742776e-01
1.415500514778421177e+02,4.885335716398878247e+01,1.512000000000010687e+02,5.000000000000000000e+01,8.599999999999999867e-01,2.576009174179021102e+02,4.289165130917751299e+02,1.183493582790508120e-01
1.443614086820379612e+02,4.890150116363783184e+01,1.536000000000011028e+02,5.000000000000000000e+01,8.599999999999999867e-01,2.661282033176531741e+02,3.468747302705298807e+02,1.164793963668310228e-01
1.469863654193735840e+02,4.894413920476885949e+01,1.556000000000011312e+02,5.000000000000000000e+01,8.599999999999999867e-01,2.730338899858485320e+02,3.215531797455642504e+02,1.160841987027451255e-01
1.491962821648261297e+02,4.909025217571303301e+01,1.576000000000011596e+02,5.000000000000000000e+01,8.800000000000000044e-01,2.789330869425323840e+02,3.000684371777246611e+02,1.165430687559432521e-01
1.512989916595487614e+02,4.926960189488639230e+01,1.600000000000011937e+02,5.000000000000000000e+01,9.000000000000000222e-01,2.829505948243875082e+02,2.791390879121237276e+02,1.133719600410901113e-01
1.535978443489278504e+02,4.940879351913926598e+01,1.624000000000012278e+02,5.000000000000000000e+01,9.000000000000000222e-01,2.881695736188518140e+02,2.869122847515024546e+02,1.143233294500841934e-01
1.562739236824344573e+02,4.961797565648473807e+01,1.656000000000012733e+02,5.000000000000000000e+01,9.000000000000000222e-01,2.936781853069370527e+02,2.823903623276222561e+02,1.122196879978235723e-01
1.587598490682358090e+02,4.988899188912670724e+01,1.684000000000013131e+02,5.000000000000000000e+01,9.000000000000000222e-01,2.988761429074440343e+02,2.638640979605162897e+02,1.135405646371604182e-01
1.609286622208568929e+02,5.005169791246527922e+01,1.708000000000013472e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.040495371418007835e+02,2.935472174958408687e+02,1.142335881081261856e-01
1.631645366600623959e+02,5.025988899392254439e+01,1.724000000000013699e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.108609138054867458e+02,2.991364403027390040e+02,1.144708099654391936e-01
1.654219220913959134e+02,5.044732872371579901e+01,1.744000000000013983e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.151328401954090737e+02,2.710410275144955108e+02,1.143829195126608994e-01
1.676662921796256285e+02,5.068342213358613435e+01,1.760000000000014211e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.192130334981115425e+02,2.859858201751352453e+02,1.131098296382704732e-01
1.701653526070876126e+02,5.098589924486424962e+01,1.796000000000014722e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.228067724572053976e+02,2.837341658787123606e+02,1.120642607193867435e-01
1.724035492227263262e+02,5.124098976903815128e+01,1.824000000000015120e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.266845231582237830e+02,2.755969365831965661e+02,1.101862444042296940e-01
1.741614352560877137e+02,5.143373868293858919e+01,1.844000000000015405e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.298416118138035813e+02,2.750707860937469604e+02,1.122256049155440222e-01
1.763217815900822529e+02,5.173114124786467727e+01,1.860000000000015632e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.334659112914864068e+02,2.606868125583048936e+02,1.108630064365971751e-01
1.784744893466958899e+02,5.201963228264541783e+01,1.880000000000015916e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.360963146915016182e+02,2.622176268201539528e+02,1.112043998312184784e-01
1.802752641201563222e+02,5.220086867372552319e+01,1.900000000000016200e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.389479943671130400e+02,2.618661721112723058e+02,1.126711829155295913e-01
1.826718364980430067e+02,5.249715592075629189e+01,1.916000000000016428e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.419468411662966787e+02,2.866601675974633281e+02,1.171654311232434159e-01
1.849142603987663733e+02,5.276160902333590741e+01,1.932000000000016655e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.458798952426876667e+02,2.848843385413867395e+02,1.151732280876594378e-01
1.865353458288601303e+02,5.295575186172362692e+01,1.948000000000016882e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.490097283868681188e+02,3.007653537551407226e+02,1.126079370867850565e-01
1.876676251603090577e+02,5.312958951474830371e+01,1.964000000000017110e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.505313630625475980e+02,3.044378694892786257e+02,1.125126236408779679e-01
1.896145792315130620e+02,5.335498844531643670e+01,1.980000000000017337e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.531548964297451789e+02,2.828838225763760761e+02,1.136963866580408822e-01
1.917031639042833433e+02,5.367887294460265935e+01,2.000000000000017621e+02,5.000000000000000000e+01,9.000000000000000222e-01,3.555090673187104926e+02,3.186858299388648561e+02,1.124271444956630589e-01
